,Old_WScore,Position_Weight,SCScore,Words
544,34075.53962703963,0.0021605901778325737,73.62327622252647,identifi
482,38090.82209072979,0.0019215717616529401,73.19424810769236,threshhold
648,29005.5917948718,0.0025188916876574307,73.06194406768715,examin
966,14130.673846153848,0.005154639175257732,72.83852498017447,sensit
817,19974.81266968326,0.0036138545695795312,72.18606804282996,least
641,29534.637707390648,0.0024419190680569558,72.1211949858312,entri
449,40632.048484848485,0.0017748165659445874,72.11443275917277,ensur-true
441,40967.237606837596,0.0017584591077133465,72.03921208760029,offset
228,46762.28416289592,0.001539811321052474,72.00509455229995,solut
631,30173.2334682861,0.002386267870523141,72.00141757516464,reader
796,21089.415384615382,0.0033927276494354086,71.55064268581309,check
424,42529.01121794872,0.001671285693739144,71.07812801742926,subsequ
697,26134.93333333333,0.0027111863716096957,70.85667507626128,label
111,55691.31623931624,0.0012706260234286435,70.76283569266944,figur-show-time
458,39962.577777777784,0.0017686534050089988,70.67994925960363,branch-program
568,33195.169230769236,0.002110285259095249,70.0512763008645,origin-instruct-find
212,47620.8,0.0014517033716200608,69.1312759192446,instruct-cycl
735,23835.843589743592,0.002881844380403458,68.69119190127836,prefer
758,23040.77556561086,0.002973979339135357,68.52279048978146,instruct-decod
563,33553.75384615385,0.0020327289314631086,68.20568620226848,instruct-gener
753,23040.77556561086,0.0029498589245197234,67.96703743007318,write
687,26782.766863905326,0.0025349200272379306,67.89217210815804,fallthru
661,28189.610256410255,0.002407963399071729,67.87954973153292,estim
756,23040.77556561086,0.0029455144889814332,67.86693826587617,back
133,52310.04195804196,0.0012902848466651749,67.49485446688104,qualiti
696,26162.251851851852,0.0025380710659898475,66.40165444632449,inform-compil-time
695,26162.251851851852,0.002531645569620253,66.23354899203001,code-restructur-evalu
152,50954.258608058604,0.001290298674512343,65.74621234273715,size
252,45849.80689020382,0.001429533669879711,65.54384270702913,function
503,37033.33242835596,0.0017604634303980994,65.19582744589671,nonproduct
526,35442.03365384615,0.001838235294117647,65.15079715780541,conclud
475,39030.32615384616,0.001668695860747695,65.12974369655558,correct-instruct-sequenc
527,35442.03365384615,0.001834862385321101,65.03125441072689,remark
157,50618.737179487165,0.001249496974232372,63.24795894523288,percentag-branch
116,54190.27788461538,0.0011642696386274778,63.09209524984375,comment
478,38455.8452991453,0.0016385066800716185,63.01015941045032,total
863,17846.247086247084,0.003518054395247378,62.78406800044226,decid
251,45932.09814595661,0.0013585090840723118,62.39917258178304,highli
559,33616.33688362919,0.0018542604045727823,62.33344243009321,frequent
637,29785.35384615385,0.002087853054815182,62.18744201644345,access
465,39593.67140039448,0.001565840424796555,61.9973712448489,predict-accuraci
506,36906.16229260936,0.001671038100020237,61.671603316480464,occur-instruct
476,38730.190858416936,0.0015878552986709033,61.49793877307271,insert-slot-section
255,45749.17441157134,0.001323659406207853,60.556325036120015,long
624,30429.580512820517,0.001989264629626393,60.53248820852241,found
272,45480.53890746935,0.001327826936436913,60.39028464500486,static
444,40870.540874811464,0.0014743952449037066,60.2593311224646,previou
536,34685.45798816568,0.0017371083061150168,60.25239717264607,natur
195,48182.69230769231,0.0012483262726057875,60.14772069257309,altern
573,32965.9396011396,0.0018136681643790649,59.789275163429984,open
256,45736.72481262328,0.0012981059083601286,59.37111270830758,arithmet
300,45041.10453648915,0.0013127541282881088,59.127895922932396,advanc
721,24532.443356643358,0.0024026110108094243,58.94191853072984,argument
224,46949.25833333333,0.0012538912706303701,58.869265186736826,confirm
311,44153.72108262109,0.0013214822707344497,58.34835959763766,reduc-code-expans
415,43296.4717948718,0.0013277197171579803,57.485579285425665,static-program
269,45504.53601577909,0.001261043165603861,57.383184146672974,realist
318,44100.0,0.0012956616348472063,57.1386780967618,tradeoff
395,44100.0,0.00129375964217767,57.05480022003525,reduc-cost-branch
547,33954.62307692308,0.0016652854284236393,56.54413903761704,static-code-size
746,23462.302564102567,0.002403846153846154,56.39976577909271,larg-number-slot
489,37516.705769230764,0.0014962679577783058,56.1350447238965,end-sequenc-pipelin
819,19951.4899408284,0.0028129617797225414,56.12277865206904,dimens
1010,10296.246153846154,0.005405405405405406,55.65538461538462,suffer
410,43825.440120663654,0.0012646625034845225,55.42439081930953,sampl-deviat
582,32509.05769230769,0.0017021586676669908,55.335574328647795,critic
688,26774.75316239316,0.002066115702479339,55.319737938828844,restructur
614,30730.996055226828,0.0017738530132688924,54.51226995331856,slot-open-iti
771,22545.287573964502,0.0023926921643908795,53.943932922163924,algorithm-perform
757,23040.77556561086,0.002328101644245142,53.64126747898194,divid
505,36942.24615384615,0.001439297054646816,53.17086608126843,occurr
562,33553.75384615385,0.0015772870662460567,52.92390196554235,machin-languag-programm
589,32235.548251748256,0.001639344262295082,52.845161068439765,head
257,45732.49130834977,0.0011481243817618547,52.50658830982847,repair
412,43594.61794871795,0.001201923076923077,52.397377342209076,reach-execut-stage
681,27305.02564102564,0.0018997650706690256,51.87313396654263,resum
713,25091.272398190045,0.002058033847526976,51.638687872994474,point
592,32177.680186480186,0.0016004405185503583,51.498463163397936,program-figur
593,32153.81538461538,0.001597444089456869,51.36392233964118,greater
231,46692.035976331346,0.0010999597951127581,51.35936232592296,expans
541,34510.346666666665,0.0014670281785610535,50.62765101191052,adjust
601,31694.57692307693,0.0015918044525614827,50.45156866820627,successor-sequenti-locat
278,45295.21917159763,0.0011123997510126158,50.38639052854707,trace-select
861,17855.845299145298,0.0028169014084507044,50.29815577224028,branch-predict-differ
675,27728.77378917379,0.0018123544403517615,50.25436630231866,inclus
862,17855.845299145298,0.0028089887640449437,50.15686881782387,addit
705,25593.322756410253,0.0019572816314809486,50.09334051968515,altern-address
447,40709.4,0.0012292597722662513,50.04242777309573,sequenc-pipelin-instruct
538,34661.27873303167,0.0014264693328852455,49.443251151257236,experiment
553,33792.15865384615,0.0014577259475218659,49.2597064924871,sequenc-pipelin-consist
516,35996.06153846154,0.001355144758098478,48.77987410603639,extra-hardwar
107,55966.85538461539,0.0008693979480621175,48.657469230873886,number-branch
530,35197.00923076924,0.0013812154696132596,48.61465363365917,encount
605,31333.830769230768,0.0015082956259426848,47.26067989325908,suffic
304,44739.961904761905,0.001053740779768177,47.14432234432234,instruct-cach
258,45684.97872452335,0.0010106002712529053,46.169251891186505,level
708,25570.984126984127,0.0017982819391480552,45.98383892179716,static-branch
259,45684.97872452335,0.0010040609253652703,45.8705020134376,instruct-format
281,45249.10453648915,0.0010116743016562132,45.77735623252165,tion
425,42489.878632478634,0.001070446264543256,45.483131863033066,compat
615,30658.18803418803,0.0014746294234992546,45.20946614638645,origin-instruct-predict
859,17879.44188034188,0.0025217703394472884,45.08784621971781,inter
860,17879.44188034188,0.002517517947128983,45.011815818410255,ruptexcept
440,41163.17633136096,0.0010927827432705016,44.98240875311202,sequenc-pipelin-simpli
244,46236.428205128206,0.0009640897428499187,44.57606617858078,real
832,19062.59906759907,0.0023329822770281295,44.472705778801576,assumpt
722,24528.64615384616,0.0018124243454495583,44.45631545014845,assembl
542,34396.89538461538,0.0012903232134109256,44.383112584036354,calcul
728,24150.594871794878,0.0018292370393301009,44.17716266134278,fetch-origin-address
375,44100.0,0.000990219045179692,43.66865989242442,control-flow
618,30567.784615384615,0.001425205508997299,43.56537503168904,denot
340,44100.0,0.0009865740351500494,43.507914950117176,concurr
598,31849.830199430202,0.0013659903829691877,43.50656175162326,execut-branch
397,44100.0,0.0009861485273708556,43.48915005705473,microprocessor
319,44100.0,0.0009836731660140194,43.37998662121826,high-perform
345,44100.0,0.0009783532575568011,43.14537865825493,enhanc
594,31949.090909090904,0.0013485015134850151,43.083397445379426,basi
493,37415.37230769231,0.0011507479861910242,43.05566433566434,consist
380,44100.0,0.0009749750479500593,42.996399614597614,singl-chip
404,44100.0,0.0009729825057939127,42.90852850551155,supercomput
484,38018.54871794871,0.0011261261261261261,42.81368098868098,ident
367,44100.0,0.0009663491403462347,42.61599708926895,scalar-process
628,30230.05520361991,0.001408689862675839,42.58477231347037,line-column
328,44100.0,0.0009650561094491339,42.558974426706804,multipl-function-unit
379,44100.0,0.0009563962507683228,42.177074658883036,microarchitectur
659,28415.759615384613,0.0014837039394794281,42.16057448464659,secur
674,27874.77923076924,0.001510092518069313,42.0934955592185,stage-cycl
676,27599.46982248521,0.0015220700152207,42.008325452793315,latenc
466,39569.70865384615,0.0010583334271770102,41.8779453720208,major-concern
236,46484.547008547,0.0008981687859788657,41.750969153444174,code-expans-cost
684,26890.04307692308,0.0015516440568242255,41.72377552805511,exclud
876,17471.764672364676,0.0023584905660377358,41.206992151803476,branch-branch-slot
643,29269.893333333333,0.001394700139470014,40.82272431427243,pipelin-stage
450,40322.53632478632,0.0009950248756218905,40.12192669132967,branch-predict-encod
132,52365.20979020979,0.0007607057598186058,39.83451670152223,contribut
535,34719.316239316235,0.0011402508551881414,39.588730033427865,transform
811,20158.23123543124,0.001949317738791423,39.29479772988546,branch-instruct-applic
810,20158.23123543124,0.0019455252918287938,39.21834870706467,previous
785,21865.094017094016,0.0017921146953405018,39.18475630303587,figur-show-program
747,23458.36686390532,0.001667456456648439,39.11580528964672,start
783,21865.094017094016,0.0017889087656529517,39.114658349005396,segment
580,32556.830769230768,0.0012002187479894487,39.07531866435051,affect
784,21865.094017094016,0.0017825311942959,38.97521215168273,largest
602,31602.0,0.0012259677674463997,38.74303338684113,sequenc-pipelin-note
841,18575.91794871795,0.0020473698795377116,38.03177489296908,highlight
584,32274.432136752133,0.0011641443538998836,37.57209794732495,distinguish
808,20540.828402366868,0.001817053351953026,37.32378110041264,sequenc-pipelin-stage
518,35807.800341880335,0.0010421013151418823,37.31535582861144,satisfi
495,37338.38461538462,0.0009778316921174065,36.51065580939208,remov
837,18866.520146520143,0.0019332088614195438,36.47292393140309,fetch-algorithm-perform
243,46243.390532544385,0.0007849737275320151,36.29984664005006,espresso
173,49409.16615384616,0.0007329897494244056,36.21641231837652,straightforward
883,17108.32974358974,0.002074688796680498,35.49446004894137,fact
936,15613.627884615384,0.0022522522522522522,35.165828568953565,fourth
501,37222.80180995476,0.0009442302585025283,35.14689577520196,product
882,17108.32974358974,0.002053388090349076,35.130040541252036,branch-branch-sequenti
937,15613.627884615384,0.002242152466367713,35.00813427043808,penalti
492,37429.22171945701,0.0009320474032533927,34.885808909415395,line
668,28061.840000000004,0.0012376237623762376,34.730000000000004,multipl-instruct-cycl
656,28633.688461538462,0.0012121212121212121,34.707501165501164,fetch-instruct-decod
693,26480.548717948717,0.0013083148413128246,34.644894893799595,extend
655,28633.688461538462,0.0012091898428053204,34.62356524974421,ignor
654,28633.688461538462,0.0012062726176115801,34.5400343323745,simplic
595,31948.035897435897,0.0010787486515641855,34.46390064448317,branch-instruct-scratch
230,46755.3170940171,0.0007363770250368188,34.429541306345435,instruct-fetch-begin
755,23040.77556561086,0.0014925373134328358,34.38921726210576,stage-instruct
1009,10687.291704374058,0.003215434083601286,34.364282007633626,expens
229,46755.3170940171,0.0007347538574577516,34.353649591489415,diagram
734,23865.703167420805,0.0014388489208633094,34.339141248087486,instruct-sequenc-logic
754,23040.77556561086,0.0014903129657228018,34.33796656573899,fetch-instruct-fetch
892,16877.51316239316,0.002028397565922921,34.23430661743034,exhibit
890,16877.51316239316,0.0020242914979757085,34.16500640160559,desir
780,22099.32,0.0015434338708869874,34.10883901157022,rel-sequenc-cost
889,16877.51316239316,0.00202020202020202,34.095986186652844,properti
955,14814.316239316238,0.00228310502283105,33.822639815790495,code-expans-due
956,14814.316239316238,0.002277904328018223,33.7455950781691,code-restructur-larg
548,33913.63663003663,0.0009939682513861732,33.709078099303575,remain
448,40643.65384615384,0.000828298056266219,33.665059480326256,verifi
822,19838.680341880343,0.0016953731739841273,33.63396645887019,page
825,19596.06153846154,0.0017162263117808706,33.63127641958482,begin
254,45760.54561472715,0.0007334274598426895,33.562040731224855,valu
891,16877.51316239316,0.001984126984126984,33.48712929046262,moder
468,39422.26080586081,0.0008481764206955047,33.437032066039706,fore
888,16877.51316239316,0.0019801980198019802,33.42081814335279,code-expans-high
469,39422.26080586081,0.000847457627118644,33.40869559818712,instruct-fetch-locat
893,16871.427800269907,0.00197589790178311,33.33621879063854,definit-ref
958,14708.046153846153,0.0022624434389140274,33.27612252001392,code-expans-sacrif
558,33673.490301003345,0.000973897658547477,32.794533359268335,preserv
268,45504.65288625905,0.0007150029871235907,32.53596274169735,effici-instruct-sequenc
702,25914.04682274247,0.0012443714041019854,32.246698830780645,probabl
491,37510.348251748255,0.000855431993156544,32.0875519689891,encourag
490,37510.348251748255,0.0008525149190110827,31.97813150191667,insight
750,23235.012307692305,0.0013705968611107326,31.84583493679231,restrict
855,18053.89277389277,0.0017391304347826088,31.39807438937873,regist
856,18053.89277389277,0.001736111111111111,31.343563843563835,allocationassign
716,24843.158241758243,0.0012610340479192938,31.328068400703962,instruct-scratch-compar
828,19263.97211538461,0.0016225288825925735,31.256351150669488,stage-sequenc-pipelin
935,15620.74125874126,0.0020005542088978897,31.250139671279747,instruct-fetch-algorithm
430,41976.45128205128,0.0007336757153338225,30.797102921534325,instruct-sequenc-machin
528,35365.579487179486,0.0008699460871819176,30.766147495792882,fewer
899,16729.399190283402,0.001829111551199525,30.599937303575352,case-incorrectli-predict
987,12402.810256410256,0.0024657677752003455,30.582449852180744,impli
770,22627.149321266967,0.0013457107442740115,30.449597953921366,pipelin-implement-sequenc
849,18227.873260073266,0.0016638935108153079,30.329240033399778,simplifi
740,23582.08315018315,0.0012853470437017994,30.311160861417928,deeper
850,18227.873260073266,0.0016611295681063123,30.278859236002102,view
446,40745.96666666667,0.0007390983000739098,30.115274698201528,incorrectli-predict-decis
640,29618.35064102564,0.0010111223458038423,29.947776178994584,mark
715,24875.213675213683,0.0011933174224343676,29.684025865410124,deep
745,23572.53333333333,0.0012592301748378498,29.68324527070437,mark-branch
522,35667.692307692305,0.0008312551953449709,29.648954536735083,instruct-fetch-order
714,24875.213675213683,0.0011918951132300357,29.648645620040146,pipel
844,18427.59111111111,0.0015973406671726364,29.435140679806764,model
663,28121.376223776224,0.0010416666666666667,29.293100233100233,fetch-algorithm-shown
383,44100.0,0.0006616935678044381,29.180686340175722,vlsi
733,23961.522507122503,0.0012104720658039994,29.004753649005604,lemma-true-true
1026,9706.868376068374,0.0029850746268656717,28.97572649572649,code-expans-mcfarl
363,44100.0,0.0006563605228510701,28.945499057732192,microcod
321,44100.0,0.000656071403979894,28.932748915513322,chitectur
314,44100.0,0.0006557813832861695,28.919959002920077,fold
365,44100.0,0.0006555662740891886,28.91047268733322,crisp
360,44100.0,0.0006550547515971047,28.88791454543232,spur
316,44100.0,0.0006548615809108813,28.879395718169867,exploit
359,44100.0,0.0006536625258441462,28.826517389726845,forward
338,44100.0,0.0006534486228018718,28.817084265562546,semant
398,44100.0,0.0006530212370808769,28.798236555266673,instruct-fetch-method
402,44100.0,0.0006528077541264535,28.788821956976598,heavili
831,19133.34017094017,0.001503535398976654,28.76765424767057,case-sequenc-pipelin
373,44100.0,0.0006513186526427002,28.72315258154308,checkpoint
772,22504.615384615387,0.00127330803727099,28.655307644923145,alloc
677,27521.81724941725,0.0010395010395010396,28.608957639726874,fetch-algorithm-begin
843,18444.4,0.00155100018162158,28.607267749901073,startup
378,44100.0,0.0006477580125225534,28.566128352244608,character
354,44100.0,0.0006469061738363345,28.52856226618235,nonstop
386,44100.0,0.0006466574755641303,28.517594672378145,inlin
405,44100.0,0.000646397895765441,28.50614720325595,rational
358,44100.0,0.0006456186044806493,28.471780457596633,superscalar
325,44100.0,0.0006454101461264358,28.46258744417582,superpipelin
392,44100.0,0.0006451567259539446,28.451411614568954,wisq
389,44100.0,0.0006449486474065848,28.44223535063039,restart
352,44100.0,0.000644532892776185,28.42390057142976,queue
629,30230.05520361991,0.0009385471809341473,28.372333090841117,describ
644,29122.465201465202,0.0009720581127757492,28.308728563113693,hold
339,44100.0,0.0006399787151306768,28.22306133726285,famili
818,19951.4899408284,0.0014124293785310734,28.18007053789322,vertic
393,44100.0,0.0006365986713256049,28.074001405459175,studi-branch
348,44100.0,0.0006363960229296888,28.065064611199276,predict-strategi
353,44100.0,0.0006178619362021763,27.247711386515974,symposium
690,26646.32051282052,0.0010189766888967617,27.151979447435714,sequenc-pipelin-branch
509,36698.85897435898,0.0007369953766465692,27.046889392307023,conclus
827,19284.707088989442,0.0013921287392137268,26.84679496590089,separ
25,74532.28044871795,0.00036010082823190496,26.83913591959595,direct
604,31395.249773755655,0.0008540170296570899,26.81207795712523,bison
514,36228.912332112326,0.0007356175210866203,26.65062268141296,featur
712,25102.482654600302,0.0010613724498398248,26.64308351217483,simpli
565,33376.66581196581,0.0007752166249712298,25.874146223544766,sequenc-pipelin-peak
840,18739.861823361825,0.001371742723218738,25.706269090321214,origin-copi
555,33685.3547008547,0.0007627765064836003,25.694397178378875,sequenc-pipelin-fetch
556,33685.3547008547,0.0007621951219512195,25.674813034188038,instruct-sequenti
557,33685.3547008547,0.0007616146230007616,25.655258721138388,default
599,31849.830199430202,0.0008019787378653227,25.542886624563874,infrequ
838,18866.520146520143,0.0013144935549642325,24.799919137203574,case-pipelin-instruct
578,32650.20769230769,0.0007558578987150416,24.678917378917376,physic
903,16574.4,0.0014872109432294287,24.649629057461844,recov
577,32650.20769230769,0.0007547169811320754,24.641666182873728,load
98,57359.78846153847,0.0004278990158322636,24.54419703103914,code-size-increas
567,33227.36153846153,0.0007369196757553427,24.485896491128617,sequenc-pipelin-algorithm
749,23242.474725274726,0.001049317943336831,24.388745776783555,cope
760,23035.283475783475,0.0010585363053711451,24.383683863632832,properli
699,26030.051282051278,0.0009319664492078285,24.259134466031014,branch-target-copi
807,20587.98554778555,0.001176470588235294,24.221159467982996,larg-number-tandem
701,26014.536752136748,0.0009293680297397769,24.177078765926346,uniform
777,22230.888111888115,0.0010816708275015832,24.046503140081125,origin-address-instruct
986,12448.40598290598,0.0019079593842122502,23.751053013569386,branch-predict-successor
731,24003.58153846154,0.0009881422924901185,23.718954089388873,predict-successor-complic
875,17502.33846153846,0.0013550135501355014,23.71590577444236,introduc
748,23375.250980392157,0.0010111536173918422,23.635969586265734,interlock
874,17502.33846153846,0.0013477088948787063,23.588057225793076,throughput
178,49252.95213675214,0.00047664442326024784,23.476144965086814,close
177,49252.95213675214,0.0004764173415912339,23.46496052251174,resembl
175,49252.95213675214,0.00047596382674916705,23.44262357770211,modif
176,49252.95213675214,0.0004757373929590866,23.431471045077135,accommod
926,16083.814452214454,0.0014457088518971335,23.252512925837483,compil-time-reach
600,31717.78351648352,0.0007283872459194408,23.102828982240467,superior
873,17549.803296703292,0.001314060446780552,23.061502360976732,longest
872,17549.803296703292,0.0013089005235602095,22.97094672343363,path
768,22908.81025641026,0.0009910802775024777,22.704470026174686,tend
767,22911.79114219114,0.0009794319294809011,22.44053980625969,recurs
900,16706.245074224018,0.0013400408701242264,22.387051185771725,relat
727,24206.01659125189,0.0009237924560505206,22.361335518032234,twenti
431,41758.87545787547,0.0005138746145940391,21.45882603179623,order-execut-sequenc
630,30201.310541310537,0.0007062146892655367,21.328609139343598,focu
868,17619.08875739645,0.0012097348973198305,21.314426528797974,miss
472,39203.13333333333,0.0005434782608695652,21.30605072463768,record
473,39203.13333333333,0.0005431830526887561,21.294477638964327,origin-address-deliv
310,44156.968205128214,0.0004803073967339097,21.208918446267152,purpos
781,22085.678632478637,0.0009596928982725527,21.195468937119614,predict-successor-target
309,44156.968205128214,0.00047938638542665386,21.168249379256093,trademark
782,22085.678632478637,0.0009569377990430622,21.134620700936495,restruct
479,38446.96153846154,0.000546448087431694,21.009268600252206,sever
877,17440.128205128203,0.0012004801920768306,20.936528457536856,instruct-scratch-processor
672,27963.914381270897,0.0007468973024573033,20.886172217518222,instruct-fetch-rate
930,15869.041835357622,0.0013011029766325966,20.647257568291007,true-proof
951,15176.811888111888,0.0013596293600452902,20.63483903496132,instruct-sequenc-sequenti
775,22361.4,0.0008984725965858042,20.091105121293804,goal
845,18411.11794871795,0.0010893246187363835,20.055684039997768,branch-instruct-refer
667,28074.79813519814,0.0007142857142857143,20.053427239427243,sequenc-pipelin-refil
665,28074.79813519814,0.0007137758743754461,20.039113586865195,sequenti-instruct-correct
666,28074.79813519814,0.0007122507122507123,19.996294968089845,central
679,27446.04710351377,0.0007091653016303009,19.46378427272279,cont
790,21227.09230769231,0.0009149130832570906,19.42094447181364,take
791,21227.09230769231,0.0009115770282588879,19.350129724423255,assign
725,24338.128205128207,0.0007933780332234619,19.30933628772508,characterist
929,15872.815384615384,0.0012048192771084338,19.123873957367934,instruct-fetch-cycl
552,33820.114381270905,0.0005617977528089888,19.00006425914096,incorrect
836,18897.62279202279,0.0009997641146402849,18.893165119472734,proce
898,16777.37948717949,0.0011245901743004113,18.867676121791327,inform-branch
885,16960.99700854701,0.0011111111111111111,18.845552231718898,code-restructur-algorithm
793,21125.77357001973,0.0008880994671403197,18.761788250461574,insert-slot-tradit
190,48311.912820512815,0.00037893141341417203,18.30690140981918,convert
751,23208.497041420116,0.0007782111771413034,18.061111802284007,sequenc-rate-cycl
711,25109.423931623925,0.0007092198581560284,17.808102079165906,instruct-emerg-sequenc
776,22265.252307692306,0.0007946047693649398,17.692075674806038,instruct-sequenc-cost
502,37167.114529914536,0.00047460844803037496,17.639826544809935,develop
865,17705.214452214455,0.0009957818709692772,17.6305315731384,sequenc-pipelin-cancel
866,17705.214452214455,0.0009942966963546903,17.60423623808815,emerg-sequenc-pipelin
867,17705.214452214455,0.0009938026221574777,17.595488548471195,reason
886,16951.037179487186,0.0010131712259371835,17.17430312004781,code-restructur-branch
572,33021.66817496229,0.0005122950819672131,16.91683820438642,sequenc-pipelin-correct
871,17556.389743589745,0.0009633911368015414,16.913670273207845,branch-branch-predict
879,17328.408791208793,0.0009652509652509653,16.7262633119776,predict-successor-figur
909,16303.020118343198,0.0010204081632653062,16.635734814635917,termin
901,16576.239316239313,0.0009940357852882703,16.477375065844246,branch-instruct-predict
902,16576.239316239313,0.0009930486593843098,16.461012230624938,successor-predict-successor
1050,6975.405128205128,0.002336448598130841,16.29767553318955,brute
741,23573.706993006992,0.0006901311249137336,16.268948925470664,instruct-sequenc-issu
1048,6975.405128205128,0.002331002331002331,16.259685613531765,forc
742,23573.706993006992,0.000689655172413793,16.257728960694475,instruct-fetch-ident
744,23573.706993006992,0.0006872852233676976,16.201860476293465,output
743,23573.706993006992,0.0006858710562414266,16.16852331481961,fetch-algorithm-step
467,39524.45787545788,0.00040766408479412964,16.112701946782668,straighforward
273,45466.856876456884,0.00035373187124159886,16.08307636238305,good
1049,6975.405128205128,0.002304147465437788,16.072362046555593,savingrestor
805,20708.810256410256,0.0007716049382716049,15.979020259575814,subsect
806,20708.810256410256,0.0007710100231303007,15.966700274795878,origin-address-program
680,27438.589743589746,0.0005790387955993051,15.888007958071652,successor-sequenti-instruct
839,18756.456410256407,0.000846740050804403,15.881842853731081,origin-address-dynam
664,28079.237606837607,0.0005630630630630631,15.810381535381536,resid
470,39331.299145299134,0.00040032025620496394,15.74511575072023,figur-show-code
858,18002.249417249415,0.0008688097306689834,15.640529467636329,part
574,32911.47555555555,0.00047214353163361664,15.538940300073444,chosen
834,18914.394871794877,0.0008203445447087777,15.516320649544609,entir
835,18914.394871794877,0.000819672131147541,15.503602353930226,sequenc-pipelin-freez
275,45313.89459566074,0.00034071550255536625,15.439146369901444,precis
523,35655.154871794875,0.00043196544276457883,15.401794761034504,degrad
322,44100.0,0.00034223134839151266,15.092402464065708,streamlin
357,44100.0,0.0003417634996582365,15.07177033492823,informa
689,26728.762393162393,0.0005627462014631402,15.041509506562969,insert-slot-instruct
381,44100.0,0.00033875338753387534,14.939024390243903,scalar
401,44100.0,0.00033852403520649965,14.928909952606634,cess
343,44100.0,0.00033840947546531303,14.923857868020304,aggress
396,44100.0,0.000335795836131632,14.80859637340497,percol
315,44100.0,0.00033534540576794097,14.788732394366196,dispatch
846,18358.606334841632,0.0008051529790660225,14.781486581998093,float
349,44100.0,0.00033500837520938025,14.773869346733669,delay-branch-mip
407,44100.0,0.0003325573661456601,14.665779847023611,microar
960,14524.302564102563,0.0010090817356205853,14.656208440063132,branch-predict-base
975,13459.582905982908,0.0010869565217391304,14.62998141954664,sequenti-instruct-branch
355,44100.0,0.0003312355084465055,14.607485922490891,gram
974,13459.582905982908,0.0010799136069114472,14.53518672352366,align
331,44100.0,0.00032927230819888045,14.520908791570628,oper
374,44100.0,0.0003291639236339697,14.516129032258064,simultan
371,44100.0,0.0003289473684210526,14.506578947368421,fortran
390,44100.0,0.0003288391976323578,14.50180861558698,likeprogram
334,44100.0,0.00032862306933946765,14.492277357870524,speedup
313,44100.0,0.000328515111695138,14.487516425755585,branch-predict-strategi
1006,10849.32428355958,0.0013315579227696406,14.446503706470812,number-instruct-execut
346,44100.0,0.0003255208333333333,14.35546875,minicomput
326,44100.0,0.0003248862897985705,14.327485380116958,minim
382,44100.0,0.00032331070158422246,14.25800193986421,manual
880,17237.40659340659,0.0008271298593879239,14.257573691816866,cach
391,44100.0,0.00032278889606197545,14.234990316333118,instruc
610,31109.302564102563,0.00045475216007276033,14.147022539382702,placement
561,33586.60157790927,0.00042087542087542086,14.135775074877639,specifi
609,31109.302564102563,0.00045433893684688776,14.134167453022519,unnecessari
560,33586.60157790927,0.00042069835927639884,14.129828177496538,minimum
399,44100.0,0.0003201024327784891,14.11651728553137,functin
370,44100.0,0.00032,14.112000000000002,unit-processor
864,17764.972435897438,0.00078064012490242,13.868050301247024,sequenc-pipelin-origin
830,19134.27948717949,0.000723589001447178,13.845354187539428,sequenti-instruct-figur
369,44100.0,0.00031191515907673113,13.755458515283843,delay-branch-minicomput
330,44100.0,0.00031133250311332503,13.729763387297634,hpsm
341,44100.0,0.00031113876789047915,13.72121966397013,apoorv
403,44100.0,0.00031104199066874026,13.716951788491444,srivastava
394,44100.0,0.0003109452736318408,13.712686567164178,alvin
350,44100.0,0.00031084861672365556,13.70842399751321,despain
906,16408.414814814816,0.000835282325425994,13.70565888307285,uncond
406,44100.0,0.00031075201988812925,13.7041640770665,prophet
333,44100.0,0.00031065548306927616,13.699906803355079,branch-branch-architectur
323,44100.0,0.0003104625892579944,13.691400186277553,compact
344,44100.0,0.000310077519379845,13.674418604651164,annual
377,44100.0,0.00030998140111593303,13.670179789212646,intern
634,29915.509401709398,0.00045662100456621003,13.660049955118446,intend
317,44100.0,0.0003096934035305048,13.657479095695262,decemb
361,44100.0,0.00030959752321981426,13.65325077399381,austin
324,44100.0,0.00030950170225936243,13.649025069637883,texa
388,44100.0,0.00030921459492888067,13.636363636363637,oliv
376,44100.0,0.0003091190108191654,13.632148377125194,rthing
364,44100.0,0.00030892801977139327,13.623725671918443,knoop
336,44100.0,0.00030883261272390367,13.619518221124151,bernhard
335,44100.0,0.00030873726458783575,13.615313368323557,steffen
356,44100.0,0.00030864197530864197,13.61111111111111,spars
351,44100.0,0.00030845157310302283,13.602714373843307,motion
342,44100.0,0.0003081664098613251,13.590138674884438,sigplan
368,44100.0,0.00030807147258163895,13.585951940850277,sigact
385,44100.0,0.0003078817733990148,13.577586206896552,principl
372,44100.0,0.0003076923076923077,13.569230769230769,languag
332,44100.0,0.00030759766225776686,13.565056905567518,januari
337,44100.0,0.0003075030750307503,13.56088560885609,boston
327,44100.0,0.00030731407498463427,13.552550706822371,sofin
362,44100.0,0.00030721966205837174,13.548387096774194,tahar
387,44100.0,0.0003071253071253071,13.544226044226043,ramayya
347,44100.0,0.00030703101013202335,13.540067546822229,kumar
320,44100.0,0.0003069367710251688,13.535911602209943,practic
400,44100.0,0.0003068425897514575,13.531758208039276,methodolog
329,44100.0,0.00030665440049064706,13.523459061637535,verif
384,44100.0,0.0003059975520195838,13.494492044063646,sept
