,Old_WScore,Position_Weight,SCScore,Words
79,5068.8282828282845,0.0044449286414642115,22.5305800130073,instanc
113,4465.481481481481,0.004895943401955426,21.8627445958134,phase
66,5438.238636363637,0.004014101196824268,21.82964021884325,block
87,4883.051767676767,0.00436629642956071,21.320851498567183,found
139,4015.415977961432,0.005196003021396514,20.86411355365144,execut-instanc
129,4181.371900826446,0.004860964768141917,20.325501492415952,graph-direct-graph
90,4840.66844919786,0.004185540957779322,20.260816057147757,enclos
83,4952.818181818182,0.003995406668250575,19.788522790269052,take
170,3488.5378787878785,0.005651585971720023,19.7157717375715,schedul-length
202,2877.3715415019756,0.00684931506849315,19.708024256862846,late
43,6153.939393939395,0.0031923178174803196,19.64533037496677,list-schedul
92,4755.151515151515,0.0041048009586161435,19.518950497758947,order
82,4958.474747474746,0.003933642816028342,19.504868568861987,iter
203,2877.3715415019756,0.006756756756756757,19.44169960474308,test
173,3425.927272727273,0.005668971920064668,19.42148550927464,represent
157,3790.353994490358,0.005104562243146231,19.34809788843398,step
188,3060.5454545454545,0.006253578391998794,19.139360922275582,singl
136,4112.88888888889,0.004630121275194868,19.043174346957027,hand
159,3715.808080808081,0.005025125628140704,18.67240241612101,basic
371,1928.0639730639728,0.009615384615384616,18.539076664076664,difficulti
291,2351.8642951251645,0.0078125,18.373939805665348,poorli
370,1928.0639730639728,0.009523809523809525,18.362514029180694,face
290,2351.8642951251645,0.007751937984496124,18.231506163760965,util
132,4163.818181818182,0.00436340225053938,18.168413625382243,bbcg
365,1928.0639730639728,0.009345794392523364,18.019289467887596,loop
292,2351.8642951251645,0.007575757575757576,17.817153750948215,explos
72,5223.313570487484,0.0034059652617617793,17.790424572369258,origin
228,2774.054834054834,0.00641025641025641,17.78240278240278,size
77,5106.984848484849,0.0034526903911135482,17.63283751392612,interv
199,2914.668109668109,0.0059947093485464426,17.4725881649376,condens
211,2835.3368983957216,0.0061158412501579685,17.340470361303506,branch-merg-node
293,2351.8642951251645,0.007352941176470588,17.293119817096798,explod
215,2818.0765550239234,0.006097560975609756,17.183393628194654,flavor
140,3975.083333333333,0.004238513121206331,16.84844286622193,symbol
216,2818.0765550239234,0.005952380952380952,16.774265208475732,code-motion-worth
123,4313.527548209367,0.0037883139646208005,16.340996647658066,remain
134,4152.797061524334,0.003927943401627612,16.311951816113044,path-bbcg
88,4874.757575757575,0.0033326728884937136,16.24597241070661,specul-execut-allow
375,1907.3477633477635,0.008333333333333333,15.894564694564695,cnpq
167,3514.6202020202013,0.004522290844048463,15.894134759903716,assum
187,3123.9661319073084,0.005057092076156866,15.798184371850866,result-condit
374,1907.3477633477635,0.00819672131147541,15.63399806022757,fellowship
176,3410.2888888888892,0.0045662100456621,15.572095383054288,code-motion-principl
376,1907.3477633477635,0.008130081300813009,15.506892384941168,award
174,3410.2888888888892,0.004545454545454545,15.501313131313132,unrestrict
175,3410.2888888888892,0.004524886877828055,15.431171442936153,constrain
190,3048.252525252525,0.004953956147459551,15.100909336483848,design
96,4708.5,0.003108446438637852,14.636120056326327,fact
270,2551.4666666666667,0.0056179775280898875,14.334082397003746,potenti
181,3227.792207792207,0.004422963126136516,14.276405913895708,depict
197,3018.962121212121,0.004702696728558798,14.19726329106717,outcom
208,2835.917065390749,0.005,14.179585326953745,idea
269,2551.4666666666667,0.005555555555555556,14.174814814814816,interdepend
206,2835.917065390749,0.004975124378109453,14.109040126322133,high
142,3964.090909090909,0.0035563052799607725,14.097517430244498,fix-order
207,2835.917065390749,0.0049261083743842365,13.970034804880537,solut-search-space
209,2835.917065390749,0.004901960784313725,13.901554242111514,code-motion-specul
205,2835.917065390749,0.0048543689320388345,13.766587696071596,account
172,3466.1474747474745,0.003921839503898815,13.593674092803765,imper
152,3861.3596837944665,0.003477726616710672,13.42875334902552,reorder
122,4327.8703703703695,0.0030512847264995992,13.205564759381272,exact
210,2835.3368983957216,0.004627170600647458,13.11958753918763,control-condit
183,3219.434343434343,0.0039774164979757085,12.80503127172535,longest
316,2233.4545454545455,0.005714285714285714,12.762597402597402,optim-solut-propos
116,4397.0370370370365,0.0029015492710881474,12.758219609762401,earli
248,2668.7942583732056,0.004739336492890996,12.648314020726094,paramet
156,3823.4795783926215,0.003286360903570499,12.565333802029727,tree-base-schedul
303,2295.450757575757,0.00546448087431694,12.543446762709054,abstract
198,2945.272727272727,0.0042561667669393,12.535571901390856,basic-block-structur
302,2295.450757575757,0.005434782608695652,12.475275856389983,linear
91,4825.616161616161,0.0025768497804291987,12.434887946496197,valu
247,2668.7942583732056,0.004651162790697674,12.41299655057305,tradeoff
246,2668.7942583732056,0.004629629629629629,12.355528973950026,accuraci
158,3728.4040404040397,0.003299003009781791,12.300016150975516,need
304,2295.450757575757,0.0053475935828877,12.275137741046828,concentr
163,3623.812672176309,0.003319928925465258,12.03080051082568,edg-repres
147,3919.142857142856,0.003069323156884321,12.029115926566348,merg-node
250,2661.4638694638697,0.004484304932735426,11.934815558133945,code-motion-typic
249,2661.4638694638697,0.004424778761061947,11.776388802937477,envisag
180,3317.065656565657,0.003472222222222222,11.517589085297418,survey
251,2631.777777777777,0.004343724944583314,11.43171878193337,fals
388,1787.8424242424244,0.00616515887656484,11.022332591717385,dsp-applic
100,4658.606060606061,0.0023432675123380205,10.91636023459919,valid
121,4357.134986225895,0.0024996330957042534,10.891238814021143,satisfi
280,2477.804195804196,0.00428060311781242,10.606496365888137,output
274,2519.090909090909,0.004166666666666667,10.496212121212121,criterion
306,2266.5959595959594,0.004545478024163348,10.30276212400087,compens
169,3508.313131313131,0.0029257243527228112,10.26435716526005,runtim
252,2607.779461279461,0.003906786515482168,10.18803763467795,real
279,2479.407407407407,0.004082668841870453,10.12259936852502,requir
301,2315.2011019283746,0.004329004329004329,10.022515592763526,contribut
218,2814.106060606061,0.0035587188612099642,10.01461231532406,organ
98,4686.245454545455,0.002136571958604061,10.012500629317561,condit-vector-list
300,2335.8818181818187,0.00423728813559322,9.89780431432974,captur
299,2335.8818181818187,0.004201680672268907,9.814629488158902,downward
144,3949.9567099567103,0.0024510392887180103,9.681499084839228,causal
155,3824.573002754821,0.0024390243902439024,9.328226835987369,code-motion-violat
154,3824.573002754821,0.0024154589371980675,9.238099040470582,evalu
141,3964.268774703557,0.0023008123627318673,9.121038606029856,releas
318,2223.239898989899,0.004081632653061225,9.07444856730571,evid
238,2729.196969696969,0.003289473684210526,8.977621610845292,code-motion-captur
204,2852.2402597402593,0.0031379166972387313,8.950092335575496,circl
237,2729.196969696969,0.003278688524590164,8.948186785891702,explain
319,2223.239898989899,0.004016064257028112,8.928674293132124,higher
320,2223.239898989899,0.004,8.892959595959596,densiti
150,3901.806324110672,0.002274637596824042,8.875195360347949,notion
317,2223.239898989899,0.00398406374501992,8.857529478047406,good
315,2255.146464646465,0.00390625,8.809165877525254,consequ
161,3681.9807162534444,0.00232837112873234,8.573017596273742,address
312,2255.146464646465,0.0037735849056603774,8.509986659043264,typic
151,3883.478260869565,0.0021908584932879517,8.50815133132521,improv
314,2255.146464646465,0.003745318352059925,8.446241440623465,superior
313,2255.146464646465,0.0037174721189591076,8.383444106492435,optimum
191,3037.062937062937,0.002745658204185009,8.338736769773073,predic
332,2150.259090909091,0.003703703703703704,7.963922558922559,convers
331,2150.259090909091,0.0036900369003690036,7.9345353908084535,smaller
333,2150.259090909091,0.0036363636363636364,7.819123966942149,reach
330,2150.259090909091,0.0036101083032490976,7.762668198227765,correl
164,3598.3703703703704,0.0020921967190153544,7.528498682690954,code-motion-allow
231,2745.6859504132235,0.002702702702702703,7.420772838954658,basic-block-adder
305,2273.1363636363635,0.003215434083601286,7.30912014030985,featur
297,2336.2331002331,0.0030959752321981426,7.232919814963157,proof
230,2745.6859504132235,0.0026109660574412533,7.168892820922255,basic-block-call
298,2336.2331002331,0.003067484662576687,7.1663592031690175,appendix
427,1232.0000000000002,0.0057144723092998955,7.040229885057473,label
429,1232.0000000000002,0.005682001614205004,7.000225988700565,letter
400,1687.257575757576,0.00411522633744856,6.943446813817186,code-motion-show
258,2595.8815426997244,0.0025675464111205412,6.665046338652731,unit
321,2219.2975206611573,0.0029585798816568047,6.565968996038927,shadow
240,2726.09696969697,0.0023923444976076554,6.521763085399449,commit
239,2726.09696969697,0.002386634844868735,6.506198018369857,discard
200,2910.04991087344,0.002165679779562643,6.30223624949668,hierarch
311,2263.9836829836827,0.00277016812848669,6.271615442015312,boolean
357,1970.3636363636365,0.0031545741324921135,6.215658158875825,conclud
358,1970.3636363636365,0.003125,6.157386363636364,remark
339,2038.3305785123969,0.0030120481927710845,6.139549935278304,introduc
434,698.4545454545455,0.008771929824561403,6.126794258373206,leav
