,Old_WScore,Position_Weight,SCScore,Words
168,127996.39214024613,0.013974591568028194,127996.39350913916,iter
169,127119.05002235726,0.009483484618639819,127119.05095132008,pair-pure-imaginari
170,126468.6401449452,0.00042319085907744394,126468.64018639922,mathematik
171,125617.05612235311,0.005095615712501802,125617.0566214985,vanish
172,124339.15788596534,0.0471097349345011,124339.1625006396,equilibrium-point
173,123776.56465167164,0.006024485551182746,123776.56524180526,similar
174,122889.40802246242,0.02341556280394009,122889.41031615384,obtain
175,122871.82019386975,0.0051960669057652216,122871.82070285491,complet
176,122443.78103163527,0.008044300491447751,122443.78181962158,prove
177,120403.43093150832,0.022564242662800743,120403.43314180795,augment-equat
178,120162.94073705633,0.004486990651961041,120162.94117658332,continu
179,119506.3255633108,0.01712215788932695,119506.32724052639,techniqu
180,119375.61416949563,0.0058486063413252624,119375.61474240085,formula
181,119358.54562230855,0.005253401097677562,119358.54613690994,simpl
182,119355.15629019742,0.005455338762823666,119355.15682457978,discuss
183,118964.25765883189,0.009138380718815675,118964.25855398977,proof
184,116107.00138519358,0.007009868473589711,116107.00207185122,number
185,116099.07593701064,0.016891320087802357,116099.0775916143,deriv
186,113460.36956672752,0.010419142771845049,113460.37058734354,coeffici
187,113431.06918306199,0.06518868772731559,113431.07556867549,propos
188,113420.19283150006,0.005556421397521209,113420.19337578405,lemma
189,112442.18341475351,0.04444029434657795,112442.18776794044,classic
190,112318.26149793062,0.0038101798793912763,112318.26187116004,paramet-space
191,111064.21959308088,0.00664675635027063,111064.22024416957,show
192,110673.41058203336,0.015815180090089566,110673.41213122282,spectrum
193,110115.6105968324,0.004762953075092902,110115.61106339152,relat
194,109348.886129479,0.004487222034643819,109348.88656902866,exploit
195,108148.81225795887,0.008289714755262656,108148.81306998494,equival
196,107342.90498268945,0.007141272458221871,107342.90568221889,express
197,106311.09129249882,0.006156883890098316,106311.09189560164,involv
198,105708.92033466828,0.008534975124637795,105708.92117071904,term
199,104968.11866741016,0.00641559832146975,104968.11929585556,interest
200,102977.0320302374,0.004889719103368362,102977.03250921401,expect
201,102702.05072827595,0.1029311695361837,102702.06081098644,establish
202,102519.38216664431,0.0030939136091672004,102519.38246971126,observ
203,101665.06997046119,0.0059430094785887806,101665.07055261375,desir
204,99935.81399787516,0.004162595270666406,99935.81440562573,experi
205,99117.27545182519,0.01858253561522955,99117.27727209331,paramet-valu
206,98920.55255562886,0.002926227613380475,98920.55284226999,aris
207,98511.24974130008,0.003709544962484602,98511.25010467172,candid
208,98241.46847309137,0.0031460123898751488,98241.4687812617,dimension
209,98064.57404401276,0.012029579597892697,98064.57522238049,increas
210,98053.96425656369,0.010358291226458429,98053.96527121894,typic
211,97448.1377428045,0.021497985636457235,97448.13984865801,pure-imaginari-eigenvalu
212,97277.23629442976,0.010277796012748175,97277.23730120003,class
213,96093.92397783783,0.0017517662088205078,96093.92414943357,corrector-step
214,95958.22187025454,0.0067143235898455625,95958.22252796183,stabil
215,95896.93406385918,0.003918470840647553,95896.93444769633,object
216,95280.71771574033,0.0051594445605412775,95280.71822113813,yield
217,94642.71756896119,0.005161290322580645,94642.71807453979,widespread
218,94007.03572261428,0.08133436590171648,94007.04368979146,reli
219,93776.92386931137,0.002979023396345314,93776.92416112415,sylvest
220,93434.35219686216,0.004187075541043985,93434.35260701072,satisfi
221,93071.77299076416,0.00369654787999307,93071.77335286266,variabl
222,92463.93629223849,0.0011287020020644474,92463.93640280145,imaginari
223,92443.05793012504,0.0026739011390548343,92443.05819204931,extens
224,92396.66613633047,0.003526125594601571,92396.66648173511,clear
225,91997.75126511873,0.008660957246119438,91997.75211351019,denot
226,91827.87996240225,0.002667866991764533,91827.88022373544,augment-function
227,91547.0587268094,0.007918677710434386,91547.05950249023,method-employ
228,90451.31922238057,0.07272295331513857,90451.32634601947,equilibrium-condit
229,90258.3821450976,0.016984143447171723,90258.38380879385,pair
230,89930.38460894043,0.003594236524620171,89930.38496101693,oper
231,89799.30790689688,0.005470257331727535,89799.3084427406,polynomi-coeffici
232,88836.76629461964,0.0036996263356057968,88836.76665701969,reduct
233,88550.12691035299,0.00615530303030303,88550.12751330095,accuraci
234,87746.92292679854,0.0010270831546560098,87746.92302740735,bialter-nate-product
235,87181.54809217178,0.01903731427362335,87181.54995698814,robust
236,87087.79069261537,0.025731804564816184,87087.79321319623,function
237,86834.97922796503,0.008686780689148504,86834.98007888604,minim
238,86628.68312492131,0.014610795196264272,86628.68455613422,inflat-system
239,86554.90918160444,0.0032399665551839465,86554.90949897813,difficulti
240,86342.26447553407,0.003287447758211925,86342.26479755882,reliabl
241,85932.84027344918,0.0048956382274761385,85932.8407530056,greater
242,85698.33576176286,0.0010392663687792628,85698.3358635651,chosen
243,85180.73440774903,0.02270429631514081,85180.73663176774,vector
244,84858.00250147161,0.005494034377434532,84858.00303964443,subresult
245,84392.71184390894,0.002104351174432037,84392.71205004245,find
