consider	ilar	2
consider	cluster	2
consider	reduc	2
consider	length	1
consider	place	1
consider	requir	1
consider	data	2
consider	user	1
consider	system	1
consider	result	2
consider	suggest	2
consider	web-site	1
consider	databas	1
consider	experi	2
consider	paper	1
consider	lucent	1
consider	session-length	1
consider	feel	1
consider	comment	1
consider	cleaner	2
consider	coverag	2
consider	secondtolast	1
consider	burden	1
consider	limit	2
consider	found	2
hierarch	speed	1
hierarch	resolv	1
hierarch	base	2
hierarch	approach	1
hierarch	proxi-access-log	1
hierarch	result	2
hierarch	queri-cluster	1
hierarch	final	2
hierarch	proxi	1
hierarch	simpl	2
hierarch	cluster	1
hierarch	outgo	1
hierarch	directori	1
hierarch	lucent	1
hierarch	mixtur-formul	2
hierarch	lowtraff	1
hierarch	converg	1
hierarch	effect	1
hierarch	evalu	1
content	devic	4
content	search	1
content	rang	1
content	queri-disjoint-set	1
content	digit	1
content	brows	1
content	advantag	3
content	disjoint-set-similar	1
content	cluster	1
content	refer	2
content	grant	1
content	direct	1
content	includ-content	3
content	make	1
content	aggreg	1
content	index	1
content	section	1
content	document	4
content	user	1
content	belong-group	1
content	full	1
content	gener	1
content	navig-data-improv	2
content	person	1
content	model	1
content	propos	1
content	observ	1
content	identifi	1
content	implement	2
content	narrow	1
content	extra	2
content	easi	1
content	gateway	2
content	valuabl-inform	2
content	overhead	2
content	studi	1
content	notic	1
content	cach	2
content	techniqu	3
content	captur	1
content	work	4
content	focu	1
content	process	4
content	explor	1
content	proxi	4
content	investig	2
content	data	2
content	classroom	1
content	page	3
content	outlink	2
content	commerci	1
content	primarili	1
content	automat	2
content	relev-url	1
content	weight	1
content	paper	1
content	hierarchi	1
content	includ	1
content	function	1
content	proxybas	2
content	idea	1
content	greater	1
content	categor	2
content	tripl	1
content	made	1
content	similar	1
content	citat	1
content	repres	2
content	hard	1
content	spider	2
content	extract	2
content	probabl	2
content	denot	1
content	network	2
content	profit	1
content	categori	2
content	internet	1
content	navig	2
content	pattern-user	3
content	base	2
content	search-task	1
content	group-relat	1
content	data-collect	1
content	ignor	2
content	carri	1
content	number	1
content	final	1
content	support	2
content	copi	1
content	part	3
content	serv	2
content	lucent	1
content	kind	1
content	provid	1
content	structur	1
content	exist	2
content	deliv	2
content	link	2
content	distribut	1
content	discov	1
content	request	2
content	determin	3
content	permiss	1
content	train-data	1
content	activ	2
content	avoid	1
content	hope	1
content	bear	1
content	requir	2
content	page-link	1
content	databas	1
content	approach	2
content	extend	1
content	group	1
content	proxi-access-log	1
content	context	1
content	improv	1
content	examin-page	2
decid	train	2
decid	examin	2
decid	repres	1
decid	imag	2
decid	search	1
decid	extract	1
decid	approxim-algorithm	1
decid	case	2
decid	remain	2
decid	wwwieee	1
decid	session	1
decid	web-page-relev	2
decid	user-queri	1
decid	search-session-complet	1
decid	refer	1
decid	search-session-least	1
decid	search-engin-result	2
decid	user	2
decid	list-search-session	1
decid	figur	2
decid	label-data	2
decid	experi	1
decid	group	1
decid	dmoz	2
decid	algorithm	1
decid	approxim	1
decid	fragment	1
decid	sampl	1
decid	infocom	1
decid	assum	2
decid	result-present	1
depend	differ	1
depend	test	2
depend	train-data	1
depend	cluster	2
depend	length	2
depend	figur	2
depend	visit	2
depend	height	1
depend	rang	1
depend	data	2
depend	percentag-queri	2
depend	found	2
manuallyderiv	search-engin-allow	1
manuallyderiv	maintain	1
manuallyderiv	rule	2
manuallyderiv	list	1
manuallyderiv	automat	1
manuallyderiv	popular	1
manuallyderiv	line	2
manuallyderiv	search	1
manuallyderiv	extract	2
manuallyderiv	mask	1
manuallyderiv	queri-infocom	2
manuallyderiv	pars	1
manuallyderiv	user	1
manuallyderiv	comput	1
manuallyderiv	wwwgooglecom	2
manuallyderiv	figur	2
graph	condit	1
graph	reach	1
graph	iter	1
graph	fashion	1
graph	termin	1
graph	select	2
graph	repres	2
graph	disjoint-set-similar	2
graph	merg	1
graph	discov	1
graph	user	2
graph	queri-disjoint-set	2
graph	queri-url	2
graph	creat	2
graph	similar	2
graph	node	2
graph	respons-queri	1
specif	distribut	3
specif	server	2
specif	notic	1
specif	citat	1
specif	list	2
specif	hard	1
specif	servic	1
specif	redistribut	2
specif	count	1
specif	work	1
specif	probabl	1
specif	focu	1
specif	sampl	1
specif	profit	1
specif	digit	1
specif	internet	1
specif	permiss	2
specif	republish	2
specif	step	1
specif	advantag	1
specif	bear	1
specif	vector	1
specif	mixtur	2
specif	andor	2
specif	grant	1
specif	data-collect	1
specif	make	1
specif	post	2
specif	requir	2
specif	entir	1
specif	carri	1
specif	independ	1
specif	data	1
specif	classroom	1
specif	page	1
specif	commerci	1
specif	person	1
specif	primarili	1
specif	full	1
specif	gener	1
specif	copi	2
specif	part	1
specif	tive	1
specif	kind	1
specif	paramet	1
specif	provid	2
specif	poisson	1
specif	pick	1
specif	group	1
specif	proxi-access-log	1
specif	easi	1
specif	dataset	1
specif	idea	1
specif	made	1
specif	perspec	1
specif	pdeltaj	1
specif	kth-compon	2
specif	prior	2
specif	assum	1
articl	relat	2
articl	search-engin-transact	1
articl	societi	2
articl	louisiana	2
articl	intellig	2
articl	retriev	2
